,ProteinID,FrequencyA,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyV,FrequencyW,FrequencyY,Aromaticity,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank,SSfractionHelix,SSfractionTurn,SSfractionSheet
10,P23945,-0.2552790591312451,0.7821855774700429,-0.524656580091802,-1.0784207911126968,1.1213357966476032,-1.0470010961421277,0.9531921532662023,2.3593932089722274,-0.8269246720054906,1.2402121311071599,-0.01949837110811187,1.8224232764096613,-0.7793370585271894,-0.8343171623140807,-0.8347334693152532,0.22215111438954335,-0.0678449763842387,0.04910665289635617,-0.39377959273991825,0.42993700991201084,0.7315248012813292,0,0.10613886870454459,0.7753365868491664,-0.4890161676111446,-0.12366062935177471,-0.34969711202987463,-0.38603896388082204,1.749866154469272,-0.4301941871436144,-0.4301941871436144
11,O60566,-0.31414343357689395,0.051552284002510135,-0.4460501109890264,1.3087265312472631,0.14149981788882485,-0.8922039291424794,-0.7092251117248503,0.5346482851176143,0.1490437144060813,0.14447070424552025,-0.6682263610237442,0.3380292777888924,-0.224133354616101,1.1002398271625045,-0.3465189940055642,0.14135810581634614,-0.09377122261652465,-0.8327687440279778,0.4806071364362094,-0.21391717857117754,0.13098222703576237,0,0.14477866240843104,-0.3458819404191459,1.4607397292885764,1.3214551229872675,-1.3769982807944217,-0.3662550313499877,0.04465582450429088,-0.45081576363365705,-0.45081576363365705
12,Q96L91,1.1687924360669937,-0.862060011878281,-1.4450099014626083,-0.5844763110126415,-0.975368961802319,-0.39481499972204276,-0.47179523205831303,-0.4430309253231985,-0.46305312925177367,-0.21900349139817285,-0.6736159590263541,-1.082946479815442,1.5185025381537427,3.498940008229299,-0.2662262397918306,-0.13194558821662428,0.5836031183751463,0.3530066684266069,-0.5728015944839708,-1.0489143169294752,-1.243986651368089,1,5.330499499128464,0.5137969259772757,-0.028373871081937816,-0.1378808593076275,-0.43859703840105946,-0.4446609882572542,-0.7040014673566429,0.28567808756241125,0.28567808756241125
13,P18206,2.292313627992531,-0.8029991734565443,0.8047720202558012,0.5200729980831363,-1.5735760471533933,-0.5435519766178085,-1.3364342873527681,0.3622281146349152,0.3899410355573898,-0.32234491523339026,1.1378843373099603,-0.15499525221896154,-0.21337899078616226,0.6234074264542155,0.13372353462355638,-0.977603401247852,0.13362578480355625,0.34776056446137005,-0.36925591392100887,-1.7650657403641634,-1.867710534568813,0,-0.43624587259696634,-0.8258353785788911,-0.7119737646303871,-0.04662433012477706,-0.8180636086932755,-0.15684329938841024,-0.7551438798014135,-0.9008684335477822,-0.9008684335477822
14,O75821,-0.5366447551931909,-0.35852012613430184,1.5715903672597544,0.666730620337469,0.09893819256149003,0.2475963999734519,-1.4518230721835088,0.08542032033319152,1.2778466193768063,-1.1838247535454,-0.8357246390144172,0.24288275529236364,0.33946252484663214,-0.8573024313124634,0.150022749542449,-0.5428066798506829,1.9959022280434273,-0.8206846864399967,0.11813120630445637,-1.0942286112405228,-0.4258003900501387,1,-1.746624729079004,-0.24020010413818738,1.6507208857922784,0.11428204498753099,-1.2858886866481098,-0.17778851528487816,-0.9834461449422617,0.1256513931128053,0.1256513931128053
15,Q16620,-0.5771574398309719,0.36886294110047985,0.38049146619923385,-0.670518556159894,0.027173674125060825,-0.11481975083376217,1.3735464554575867,1.0962620264108447,-0.32910856061581567,-0.16578808533404535,0.2592350933808902,1.9257535874834406,-0.24085362757558826,-0.6975116444169567,-1.1265755112282247,-0.2985883977001238,0.2238340858232028,0.3414135715975559,1.0401383465175293,0.19611007373955286,0.43491613640646065,1,-0.49913186263357867,-0.48585528241602194,-0.5763932637618314,-0.1178894754801365,0.7205116175858904,-0.541269517121056,0.6095320227138099,0.14657000327634473,0.14657000327634473
16,P35611,0.2054071685177347,-0.7586193912992641,0.06475134439561406,0.7475134155331125,-0.6420498869161599,-0.04563434955409418,-0.4023601331644764,-0.6832782123373914,0.46202578832485114,-0.5564460409209511,-0.16427432278155324,0.2488723836531152,0.8923359606570089,-0.32023445065297956,-0.5131542958432711,0.19168888468615117,0.01054351572921029,0.23810502691671115,-0.8181562458115729,0.028609514325946897,-0.6152294659561135,0,-0.688793613536927,-0.4309014711362764,-0.09962734575645504,-0.10813721814128435,-0.2716360292526411,3.990308648008231,-0.7000111009416397,0.6128664408813589,0.6128664408813589
17,P50570,-0.520324883060923,-0.9284932995635529,0.8098463493886413,-0.017601794135971266,-0.034617252431180065,-0.5936107394757903,-0.37015541277583125,1.51899170629698,0.023551637008293404,0.09095875532109775,-0.1499896334474633,0.2135071248503718,0.47452945419785797,0.1750385072138805,0.7492972676176375,-0.27327240213122594,-0.3146906541130966,-0.07272319090804996,-0.7758311701074386,-0.6523267782405004,-0.5733079799425348,0,-0.7991723803901531,-1.1126261307994614,-0.6444246454718514,-0.13442017104237078,1.2520643483105227,-0.3846825598694668,0.289595478667106,-0.13367450150194538,-0.13367450150194538
18,P01138,1.1241961790188593,0.24689938678648762,0.3246847076312875,-1.47089000348994,1.2745927350420259,-0.6205490830624797,1.2220183139387046,0.24213699950662715,-0.21337322776782766,-1.648138956036467,-0.7284064035037382,-0.309514265936176,-0.40860862870480824,-0.7468268847514327,1.930631265128772,-0.018206319197102548,2.1176575046172603,0.7926122320644285,0.6605698796602362,-1.3714169493812627,0.2944142794978916,1,0.33663653330344395,-0.16491926936568693,-0.4022454621982454,-0.022854349654890953,1.188943494724758,0.180648815238992,-0.30282790413550986,-0.6407512813104534,-0.6407512813104534
19,P01189,-0.04983245851409068,0.33315903790930845,0.4802857571597886,0.9081438366741871,-0.1722128482604381,1.5342597079358864,-0.9158700005693274,-1.8289493234898377,0.4866093151089997,-0.6661128862940583,0.3331468575119008,-0.8282925919515461,0.6959085214402595,-0.930428672029987,1.4346199729737052,0.2717890047929643,-1.5979574232259897,-1.801665755268928,0.4466083630053591,-0.4968212900340596,-0.19615997191709555,1,0.3359173376461113,-0.48197834291289093,2.7244060836855657,-0.1256099298990783,0.497671881746975,-0.4949136434041155,-1.6187900586451884,1.122572000138223,1.122572000138223
20,O14965,-0.5292781718102291,-0.24458835035922405,-1.5280815459361115,0.25038852202146,-0.2758787014501972,-0.7116817926496907,0.49855293502779646,-0.5664467735551745,0.8217159664582424,0.44858491037643977,-1.4646683262586242,0.7277297556418352,0.4264122569130539,1.1731263695523977,0.4368909161946887,0.10279527497043334,-0.7415914165894115,0.05863290355392945,-0.22267985541722113,0.14053483902747663,-0.1630063959663326,0,-0.48439934652971806,-1.3331383344360055,0.2656930469734194,-0.13044772133501448,-0.477786565449126,-0.42684379754466906,-0.04069078608815993,0.07940414920319422,0.07940414920319422
21,Q9UQB8,0.901890711670873,-0.787351258637317,0.22694658725317943,-0.2816955865391456,-0.5098781177811057,-0.0893167512698026,-0.7893855945787642,-1.2647658729018396,0.7604983584989543,0.023926962708703266,0.43871877568192885,0.05095420972905274,-0.07018228817518397,0.7633256102804998,-0.13048687777347884,1.0952945596415844,-0.6508723885548947,-1.0177073569392387,-0.5773566120123785,0.5457000354334692,-0.21726857622631565,1,0.019840996481003594,-0.4923791968922588,-0.638987814964307,0.0337591026161698,0.17513546729477228,1.3087067687891427,-0.8547640802552766,0.4359023994688714,0.4359023994688714
22,P61764,-0.34672580134211706,-0.6093064129626743,1.3733275328192198,0.13824249935724342,-1.0175521121325928,-1.0018685976480162,0.22699035009356774,1.6368627546018866,1.1525218597648001,0.22246446827790475,0.9697999771761755,-0.774852006660248,-0.4985325818625749,-0.6242251164879349,-0.4388457891050898,-0.07367501960686294,0.6672896900295896,-0.512480198289277,-0.42231934646187863,0.920905819591691,-0.2848246136048798,1,-0.7593038988799982,-0.5229412375013396,0.112896512295513,0.12063542595457083,0.18518568561116258,0.21405533527231557,0.38074792838213456,-1.0355704232931628,-1.0355704232931628
23,Q16478,0.34054080661694014,-0.04617656769463005,-1.1555500749932013,-0.08639283895589239,0.11717888621183623,0.019167764694966682,-0.592165328853748,0.5821518025713278,-1.24471934054731,0.6689623864404904,0.818144923834549,0.02951430479879638,-0.15960717647593142,-0.8935263755254207,1.3350327929917212,0.17376856139301583,-0.1223724104561056,0.01163561844718075,0.21944433826782409,0.21344008715261478,0.2382118194242826,1,-0.3192321449891063,-0.8695999659552114,-0.33269731766184807,-0.1376704116190398,0.4195131555799159,0.22071013118510893,0.628327814579699,0.011425638916142013,0.011425638916142013
24,P28472,-0.8059837939781069,-0.5505046973462339,0.6900497830047957,-1.362807092128643,1.1968121955592481,-0.07823667683044494,-0.5290570120029325,1.0879727019055125,-0.5154247232937005,0.15711403500077106,0.9395571817421065,0.9949000448502185,-0.734613227327572,-1.1912826473437244,0.847874796946572,-0.6301550033690893,0.746849389361052,0.9976721542741273,0.7023774689019502,1.785160097508241,1.7630746631769327,1,-0.5879880157203294,-1.1239248880197923,1.318118436658445,-0.11964905755990145,-0.3499171835649289,-0.30420103952529653,1.5685309712219182,-0.48832852935441723,-0.48832852935441723
25,Q9UPN9,0.19943980317736387,0.8229534021903318,-0.40286314853919103,-0.01828429502805535,-0.7425130668370127,0.017639799213768403,0.36636759506114375,-0.2876868386956239,-0.09767830243424676,-0.68869762404567,-0.6016431864904511,0.45501429391280407,0.6700151788847596,1.3492085958108881,-0.6379725528028244,0.33934380156291855,-0.029107716682540533,-0.039831562224052326,-0.949327646413402,-1.1414062615401384,-1.2708545498841386,1,2.0375800044714456,2.128032049141906,-0.054724222116397256,-0.01113040369521764,1.0224023307864116,-0.36565116571743517,-1.0095695716080413,0.6454784134439253,0.6454784134439253
26,Q16625,-0.3778969080884025,-0.503163524055305,0.7032854375990202,-0.28907250400973283,0.020174725001709925,0.23769984539169636,-0.8829460068653971,0.7575073989927511,-0.14777619915535303,-1.355604091619609,0.6110573091470757,-0.7834839689384376,0.046209101660638095,-0.5648738387127747,-0.16999117928476926,0.5025299633681632,-0.7442562153564297,0.016171025831122805,-0.2686184742709028,4.897040921277507,2.255659131259779,0,0.06693099693406497,-0.5188295016530761,2.123329620183103,0.5162331338389693,0.10616229197302501,-0.15664910356367764,0.6476943882618648,0.1917540721322518,0.1917540721322518
27,P28702,0.18816299562064795,0.58140160398732,0.22671025140136902,-0.635838546245747,-0.5701497307451849,1.5415198342322387,-0.37510324167752196,-0.7192416343534582,-0.4994614379719786,-0.36199382417400133,-0.0755032078437457,-1.3825871729407277,2.035856875537024,-0.500975667475779,0.8151182988232608,0.05473762019324147,-1.5940182761543635,-0.4925107034231275,-0.2947879900599035,-1.1479426658540348,-0.9688755514418872,1,0.5498620849353606,2.128032049141906,0.6724200829555557,-0.1378431861015346,1.3339962757276775,-0.5405109034744021,-1.0158866812457956,1.6182084651686803,1.6182084651686803
28,Q8N1I0,-1.2453117674379244,-0.31596344420450606,-0.24294401563176113,0.16568006436448768,0.8363410894802744,-0.6712126107315103,0.47224902181239237,0.7095626398393827,0.05440110988569382,0.4127700090610256,0.471054613833225,0.24784616435949786,-0.13105285479208087,-0.1476741401588717,0.21441402510903756,0.4867455888376656,-0.48970693180525865,-0.08771221393766444,-0.05525890902082843,0.33843012589204563,0.6287613393417368,1,-0.7398760775349513,-0.301236342202127,0.10137131784259873,0.11411212715061586,-0.3499171835649289,-0.4005057879080084,0.696145207159222,-0.14336870046442166,-0.14336870046442166
29,Q92851,-0.45216357450081734,0.1252027526213823,-0.48990020376892074,0.47123653787919295,0.43689873762709974,-0.815020029696415,0.4043032086240385,0.24812626382192407,0.5587904397781284,0.861221687559149,-0.2300870243987119,0.6473499726274053,-0.599896193695193,0.20223072451083451,-0.3784447484614081,0.2809221972268671,-0.20060018475216385,-0.08833513108393151,-0.01209151581998638,-0.9503086897239966,-0.20212387192737621,0,0.8023025567056791,-1.479532926811939,-0.1988414091836882,-0.13610943066160636,-0.974185774247745,-0.5313806645144723,0.3718688749789923,-0.4725188904891666,-0.4725188904891666
30,P06730,-0.8953195920414776,-0.1751442023075124,1.059920744974573,0.48760061949047917,0.05363062396030718,-0.5895973984052187,-0.14532421734921544,0.290411830824614,0.5911513599521248,-0.6784597008144709,-1.0343705814893593,1.6765045814703925,-0.378163605975616,-0.8000451925247867,-0.07738255734579413,-0.9527566710121164,2.114977707384134,-0.332032137184663,3.3438110583293867,-0.045042097349754354,1.0574531894805466,1,-0.47875918135577494,-0.9948101920679987,-0.21949982732166595,-0.12794104182491578,-0.5164583475032689,-0.49747310860898386,0.15147161353769814,-0.5489529197500321,-0.5489529197500321
31,Q8IVB4,0.08471800177338817,-0.36642959967146677,-0.9465500557206253,-0.7636201283614105,3.293039728643589,-0.03940367141746271,0.1715967622483132,1.065260009699349,-0.7045011175895023,1.2606030863504052,0.8617898358376365,0.7958029567127157,-0.6773172483191346,0.009545121855924779,-1.6923606977331234,-0.7476686613345143,0.8653658973206267,-0.8417615256745246,-0.099940787398115,0.7890472077685343,2.254180700015146,1,2.2922509934339024,-0.358883769655076,1.2053185620355342,-0.12511752667459583,-0.27175845739787036,-0.43791099123729105,1.7081668335594586,-0.5403779565190007,-0.5403779565190007
32,Q9UBP0,1.168155691864963,-0.742797356931637,-0.6040750705992274,-0.3493013830005385,-0.028746662990933206,0.18050546972102877,-0.9513259769478383,-0.6012837070690916,0.5634770501029216,0.46619497685755273,-0.051975981956764894,0.2398654546096106,0.3793331048995265,-0.5115283822256834,0.6414314883327124,-0.11903057623557269,-0.05736972174114473,-0.24394556374025642,-0.891930162838527,-0.8994694322561697,-0.7237761891289517,1,-0.30130498525052085,-0.21799560528849227,-0.24986072508508675,8.706693245424848,-0.3499171835649289,-0.09010624090065569,-0.3947454894740473,0.3077488700467561,0.3077488700467561
33,P02787,0.6205952946797906,2.3633139871021673,1.0567073728325034,-0.40899151386323335,0.2858922659907273,0.23032705401273781,0.25419809607370336,-1.2011932334791722,0.9717233502494578,-0.09097962717755285,-0.979000175977617,0.8440233916959354,-0.5423269388795643,-1.248915506908915,-1.00462202416018,-0.8161902213716548,-0.685790988539644,0.36608056808166406,-0.019372120872719324,0.7925356924939497,0.5365659203540243,0,-0.3021360227789975,-1.1740139018511861,-1.0795191696233264,-0.08346384927451557,-0.2716360292526411,0.0397591201447004,-0.10102989348969864,-0.34207933304132393,-0.34207933304132393
34,Q15468,-1.0634767876181326,0.39700994159254954,-0.292462942672869,-0.1472200934502109,-0.13787905605470435,-0.9438887925512677,0.9202736646583495,-0.011748624923541227,-0.10039691833450957,0.06806504813727315,-0.1591553114662782,1.9017188171301245,0.7473692464688654,0.4129000861285993,-1.1253096336198445,1.4173661546878866,-0.15848499547915765,-0.20451042131857164,-0.919482318228975,-0.6948739566595871,-0.6984520424558455,0,-0.7450953939804836,0.9136963972432378,3.0037479268557026,-0.12770336400680007,-0.4277581948071083,-0.548575482234268,-0.35272878924237444,1.03278261451312,1.03278261451312
35,P35568,0.3032803635193022,-0.27472553720944337,-0.6827785961862574,-0.7491738279101103,-0.9704483452523576,1.2416981362944584,1.2696066422372825,-1.2215166429044504,-1.064233399187506,-1.2960202672604952,0.2832311301711666,-0.6823399449308775,1.3413279541941294,-0.6200676411582838,0.7006527491937486,2.6696618908643246,-0.3123560586715567,-1.0177073645049095,-0.7905329873780629,-0.20950138297601173,-0.9102872083816312,0,0.059306759878579064,0.5584962484419713,-0.9506644526367444,-0.13067674403887583,2.5415814775419867,-0.539599251075828,-1.772846647027926,2.4689338517212627,2.4689338517212627
36,P60201,1.484293161799,1.921550390474087,-2.421892205545123,-1.6407091611730165,3.3546720519870847,1.2702284642102615,0.06779261394532379,0.08845030198088898,-0.6451161108282941,0.5123117563395476,-0.5680617505285787,-1.1670607383899345,-1.361611157827468,-0.9918672131140666,-1.7529486174485136,-0.9983321198128594,2.1208065080986547,0.43898016140462676,0.3750106325397201,1.952310986341241,2.9917895826597274,0,-0.3080332931918771,-0.5039524689811284,0.9019857943913665,-0.13588802503528513,-0.2716360292526411,-0.43103257771254333,1.7614207803769706,-0.8152816097384433,-0.8152816097384433
37,Q12879,-0.9013002623500729,-0.35294456242253724,0.7535088447521596,-0.653444036662218,0.787599277810309,-0.40638739410355734,0.26392753455659174,0.025797549390165986,0.009572224765387088,-0.4257599659851091,0.9827434716366479,1.4883481821898736,-0.35992924226405776,-0.6536169177093047,-0.380712557668661,0.8382496440027419,-0.011992204991961783,0.6204877278298923,0.45270444537473953,0.5223788561206597,0.8471028935062697,1,-0.8582072237460701,-0.40578052076368576,-0.6055264350023777,-0.13751508441499524,0.02909129607568103,-0.016623712805272986,0.39042086837677675,0.34542223323892035,0.34542223323892035
38,Q13642,-0.047916718394586465,4.888400676318319,0.018309917155679804,-1.5588774498330815,0.9595263504959216,-0.09627057238272524,1.499568451741806,-1.268381108306884,2.3763317614374038,-2.1923807099411845,-1.876678697734453,0.44500660483229415,0.0022077144734480992,-1.2254857993584538,-0.39900248508665026,-1.5503581026864943,1.075246519863494,0.7702581895008875,0.9224676860758856,0.24376083305471583,0.9615791398759689,0,0.26465889134861087,1.1850772711502868,2.0715735658486,-0.13080866963003357,1.9421070006451309,-0.13679745790174638,-0.7910206426394322,-0.6609134720580361,-0.6609134720580361
39,P08237,0.39997895522305366,-0.12306112286580775,0.31802675651347045,-0.405665693506797,0.07602039430831004,1.24105822529586,-0.01937283604972764,0.8042096590041337,-0.060914184317140185,-0.6329083211237264,0.6939919118657107,-0.01328095912136838,-1.1399087976732023,-0.9574291444136808,0.2707410278169209,-0.9595591100729931,1.2435171149162065,0.9965716662141164,0.16056149912924336,-0.7796176499393614,-0.27622975694246493,0,0.5507493929052567,-1.4311300525031574,-0.34973656249703844,-0.04631665061172833,-0.5058192775843416,-0.37986996279472784,0.1788602773924181,-0.40549987362616163,-0.40549987362616163
40,O00165,-2.1008159601753404,-1.378842473631109,3.5520711035876604,0.6085322625083498,3.5683971345671086,1.120940738172052,0.7357708454449825,-1.0847933444852207,-1.6776684604993504,-1.5127857931547617,-0.5823406743121027,-1.7115586276727215,1.790054916242771,-0.8000452200082484,2.0368528042768967,0.6939043609296818,-0.6836320434067652,-1.4606199941906202,0.8357962666634904,-1.832079647123653,1.4610054483377826,0,0.6942514842328897,-0.9785396432881486,-0.44637759454145437,-0.1375977476140217,-0.5838803603615764,-0.5284502982861745,-0.9013721851786893,1.4742986610692692,1.4742986610692692
41,Q14831,0.03537771955215518,0.6194281852954904,0.06959738944982836,-0.7986363791820997,0.38710135337185575,-0.1523217531824188,-0.8853478791825389,1.7943001885509016,-0.14037156505017562,-0.5777801321871935,0.213898929588684,0.4726781121666116,-0.31827812671802336,-0.025101737057792062,-0.2968621094296069,-0.7184048986816547,0.6676764923392112,0.454084338488795,0.19951388607830892,0.6892545303901507,0.614764431747416,1,-0.5118324973685284,-0.7777965862799254,-1.8427639882576219,-0.1378919392824008,0.4195131555799161,-0.5155424315066914,0.7760229483231993,-0.4718604319072618,-0.4718604319072618
42,O95999,-1.3936386180140294,0.02245860447609404,-0.14337073386250096,1.6149119811921502,-0.12738736014480814,-1.0051035325575501,-0.706880566834645,-0.3576462235238806,0.21085581060584965,1.1545598546642195,-1.1391329057609656,1.0515664685563544,0.23087316313298598,-1.4134100243658494,0.9081243263648243,1.1116552743257744,2.016578239415637,-1.5480619725835076,-1.5366502138622427,-1.3341250953228105,-1.1896591111771424,0,-0.11966421879034597,-0.6855066680571448,-0.10338268757709758,-0.1376514561439249,0.015594116535284995,-0.520426054597997,-0.6164101316595484,0.3651257044751576,0.3651257044751576
43,Q9Y5S2,-0.18879762628377667,-0.043061009325259234,0.47526311620910605,1.0644467328768104,-0.4093386480560634,-0.7855032646527949,0.11035300474178314,-0.3604757657190893,0.4448755480288246,0.5748669430183228,0.1488395873892382,-0.4310367497963164,-0.41246984323121794,0.28901303179620214,0.5873256933606693,0.03070597548022383,-0.9126241041724443,0.1555390532597297,-0.2987073067579399,-0.6217299225580322,-0.6266440467825752,1,1.623421822808916,-1.063214830978999,-0.11631603126949351,-0.1378108431550652,-0.27175845739787036,-0.4503533732026484,-0.08731879736398865,-0.7387270374482086,-0.7387270374482086
44,P48436,-0.06776395669113396,-1.1222584648303402,-0.4206809576279416,-0.38018497212388064,-1.0371812638677693,-0.30554128430232497,1.596093561810653,-1.0605854103278367,-0.4095568096893759,-1.8399356497205301,-0.17515850744944336,-0.440427252411612,2.563423104203454,2.389260192363282,-0.8609170691529369,0.8297781586845581,0.9831838792800113,-1.146526907255406,-0.23623259487073073,0.7994120864143395,-0.2956631646756427,0,-0.7914592232220103,1.5717124394926618,-0.4748118683909163,-0.08683136690418852,0.9523271098620871,-0.23678866751647723,-1.7372162082710885,1.5099246505668316,1.5099246505668316
45,O15297,-0.12168348217973061,0.024311544611414822,-0.2079864735523659,-0.3051513616960841,-0.6914417416452616,0.05547239121788285,-0.135857926802125,-0.3904170084472692,0.079931504340238,-0.7701834363844904,0.7232226171196151,0.4176137129532752,0.7042970929956871,-0.37908644459436575,0.8028326032748684,0.3297941997074572,-0.1070081602369145,0.7747105031292579,0.21386229719880395,-1.3037959560008534,-0.9539536607623462,1,0.2570341445970975,2.273115769874524,0.11595993943391066,-0.1378919464867367,-0.42805112497658343,-0.18682729225641734,-0.6783369954821662,0.6707175782787383,0.6707175782787383
