,ProteinID,FrequencyA,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyV,FrequencyW,FrequencyY,Aromaticity,Isoelectricity,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank,BetweennessCentrality,DegreeCentrality,ClosenessCentrality,HarmonicCentrality,AvgSP,SSfractionHelix,SSfractionTurn,SSfractionSheet
16,Q00005,-1.0310936784671856,-0.3470040724858058,1.4396502024791695,0.42126564041178993,1.1299287148166868,-1.3247494265496416,0.6731196146966952,1.2051250732680903,0.07143764472618555,-1.190272802725326,-0.06896018116120793,2.4251490891025185,-0.948341440050868,-1.4783428387669733,0.8675804308634044,0.16773276662242298,0.7314663316848257,-0.004397048690122397,0.25634094027986615,0.8907321948868436,1.1592881819950471,-0.6322052579927502,0,-0.6517312853494541,-0.5554377252255329,-0.7881627500474478,-0.1230769139092463,-0.5838803603615761,-0.49804449084736824,-0.17624190473266765,-0.05129010720150284,0.5786871490281693,0.6164436422906522,0.11801412210605035,0.38053481801114786,-0.5468400750157321,-0.5468400750157321
17,Q14203,1.3093953778695555,-0.7145950609943637,-0.21599003371187042,1.5961407591969925,-1.2956044505797808,-0.5837606476199516,-0.4031721104621101,-0.6671958260826605,0.5202049295466352,0.9037790947163772,0.03044637855895165,-1.61397554294179,-0.5049585735783625,1.2343330669116117,0.3298512123022976,-0.259131845529648,0.3050786724421426,-0.49872681380814576,-1.225893141129098,-1.160367483474614,-1.6873900594042013,-0.8874714590491534,0,-1.024278669727429,-0.9931160206367159,-0.03563114959956526,-0.11105048723455496,2.163783156316318,-0.502265884827032,-0.21009143022745486,-0.439687184457427,-0.03538795182838696,-0.052914630849272906,-0.25193851987220717,-0.7282124080402506,-1.109561657096963,-1.109561657096963
18,Q8NEM0,-0.9115043115823437,0.6544705635223653,-0.01185313658639493,0.14522644629757084,-0.35598696391534085,-0.39686486398121773,0.5141780675012082,-0.37393578423807167,1.1477681519291052,-0.3650299492699766,-0.4454459816844525,0.3388772624911363,-0.14801564177019488,-0.45554195136070935,-0.4232083560535123,1.6065248760257527,0.24670266184740153,-0.3441965470840282,-0.2683147551925308,-0.7856461236197738,-0.664098352824557,1.0087245705359307,1,-0.6436761512724464,1.2832371113656422,3.0037479268557026,-0.09787992726812425,2.025490951504095,-0.2679122136835027,3.656019292881958,4.026879203985702,1.505199103678331,1.6423558811352184,-0.2682818092768694,-0.7120093157742822,0.5378555361509171,0.5378555361509171
19,Q92562,-0.9853488192590194,-0.3708944874977113,0.8670332549545288,-0.3037883911370751,0.5709639800916206,-0.43683709426212847,-0.02923729948137555,0.7063393927323759,-0.12038641218953848,-0.28652590339197576,0.11669844418396826,-0.0724466914701587,-0.4146527791755216,-0.06472879552222659,0.282098572466159,0.17850329267202936,0.24263158880624655,0.4893097599970048,-0.22304203134886463,1.7751944793368484,1.105294980512496,-0.34355146048254664,0,-0.6564107317628195,0.07164591321185829,1.4118939495307692,-0.12927021892602417,-0.271636029252641,-0.4653076028620304,-0.21009143022745486,-0.439687184457427,-0.9852110890495211,-1.023981166387484,3.955715625037129,0.7668106407698462,-0.3951904694998212,-0.3951904694998212
20,P52945,2.119206045834064,-0.6866096440610179,-1.951794523320207,0.6997651526385995,-0.5611429855635091,0.585303211272111,0.3543780925751713,-1.6732645408880669,-0.5388087317436406,-0.5619718806745407,-0.6102930554302718,-1.2012036085538136,3.650401725161524,-0.02312758280929448,0.38600873587113343,-1.6050852765230388,-1.7166605864001858,-1.0800862759432315,0.8022634535414913,0.008947869289135841,-0.06989627544647978,0.07136388136350753,0,-0.6556409596968307,1.6710503241628616,-0.19110551324806496,-0.13841578056115295,-0.5838803603615761,-0.1030487710592473,-0.20165731535438303,-0.37495433824810626,0.6471907558732619,0.6492833171307969,0.05709822523412795,-1.2261878563278117,1.2586838249904118,1.2586838249904118
21,P00441,-0.3069912063679437,0.3172777921914591,1.5405497436146791,-0.22149862570959283,-0.7252096427257322,3.255506359495028,2.6181103693015415,0.7067239594835298,0.4974844830122969,-1.4693120392646941,-1.8434014455441154,0.6019452133024641,-0.9955145422280128,-1.5257989637161358,-1.7137072053019233,-0.5701990525737769,-0.057369724895066296,1.733445668480709,-0.6770235033473556,-2.457542777844468,-1.8012027234060661,-0.8313552171221086,1,-0.8437938647317922,-0.1460386843740688,-0.5488334232629771,-0.13818479836124475,-0.672106611441469,-0.4962638461521455,0.042534103484707285,0.40183981626374204,1.1062277408818502,1.165529061584946,-0.24748125912548122,-0.6981994355916832,1.0870960964307408,1.0870960964307408
22,P05019,-0.44728489603553795,2.3047828211691717,-1.2865346645086448,-0.7589256553814917,0.7177187454797522,0.49044262394373717,-0.38706059666945464,-1.3306377190523142,1.7631881276405827,-0.734811938715989,0.2695618860125125,-1.2523984604835756,-0.18442493433826382,0.28050112639789154,1.4153291471581335,0.31296739433965887,1.3333541422702357,-2.0523290178183746,-0.857765529996977,-0.22030927419443663,0.042854260767744755,1.7934114618398018,1,-0.23976162192640635,-1.8896408203552035,1.1318519673459548,-0.12417832263768408,-0.4280511249765832,-0.419056497276207,0.004695799059518063,0.20764127763578022,0.14917783604648163,0.13430589928755648,0.9158637957700033,-1.4507652219634217,-0.003067716096917097,-0.003067716096917097
23,Q9UBB4,-0.11952756407526947,0.40833266959873005,0.8191003228218993,0.3715062236161809,0.27769701917550504,-1.2478250845067003,-0.7379766354255687,1.5254908611159044,-0.18105806529678634,1.7301829364227708,-0.7014148746050521,1.7616169038344713,-0.45506916745477294,-0.3603098375085298,-0.22625118202034258,-0.7243426322462195,-0.4520385892117757,0.12377981502045904,-0.7005501291525823,-1.5390995500302445,-0.7901229638279521,-1.2009700173007998,0,1.1561820910781264,0.6066165492450616,2.596130225287894,-0.06681872990692014,-0.271636029252641,-0.39228649390257764,8.882603291945388,7.5224528992890205,1.9807146268961864,2.1754764175099544,0.605341297081426,1.0284854603383122,-0.8164042871033917,-0.8164042871033917
24,P20309,0.02122329293914563,-0.05069406200342827,-0.7154195825194617,-1.3097716981134082,1.0533285367287535,-0.7593360942002937,-0.8897749368366441,1.0271488873930155,0.2120386560781811,-0.01975943588222472,-0.12849113246879648,0.8768803754541729,-0.659958505867128,-0.41807168864647365,-0.7040988536456118,0.9565638502871053,2.122092797795137,-0.19702442579189927,1.6046297698231644,0.2043858993798068,1.2110262569886103,1.4995065634788833,1,0.1918265328441461,-0.28437882260580527,0.4291517907509927,-0.13296210115526236,-0.4280511249765832,-0.33506452128652175,-0.19163905867411787,-0.18075579962014415,0.7902042157585514,0.8066224324904411,0.18190152614245647,0.8303855268856314,-0.10417729106936967,-0.10417729106936967
25,P31785,-1.7577885359928194,0.39082230234558646,-1.164779326342929,-0.21734243809166567,0.5179798859785009,-0.7487372210830798,1.0199180450912182,-0.9767894256403626,-0.7536917166274288,1.3778240349562916,-0.7656332986949762,1.453666777624066,0.47516259599649363,0.29234168375019076,-1.1972164994206047,0.6175460959576319,1.2398652022174375,-0.3957777831340774,2.7684721801666936,0.6163796783901279,1.4610054495955445,-0.6999993212146687,0,1.0370332904999355,0.14771396858371375,-0.07672432276291412,-0.12953354294721722,-0.271636029252641,-0.04759459123500632,-0.07793071265455011,-0.2454886458294649,0.42876042515542134,0.42403051910326794,0.8059180306840948,0.8389716107039432,0.5057943711853999,0.5057943711853999
26,Q9UM54,-0.27590057371363313,-0.16770250008747212,0.6040536762594035,0.7815654581510232,0.5672476373733923,-0.7118799203828468,-0.13170608760551772,0.4732907527643654,1.4264803483713435,-0.07566721002691158,0.2542552905456889,0.7273020492139847,-0.9173160978966165,0.2647442177729621,0.6316312539490956,-0.7857717194127407,-0.881607644363232,-0.8501010552284745,-0.4112965444249282,0.1721574996297961,0.28204398021261806,1.1256595327637948,0,0.37780441930297604,-0.999757861173028,-0.42211462919880904,-0.1384157759271121,-1.1303079398022098,0.007705751838956163,-0.20043799651059133,-0.1160229534108235,0.7255391750806199,0.7488964795347852,-0.24302399837875596,-0.017749690572413677,-1.066463318099825,-1.066463318099825
27,P41143,2.229453924584682,1.0787081264031155,-0.8091920196031952,-1.9310324423606449,0.8774040493804861,-0.4837909080133907,-1.57710378075758,0.7442295555368961,-1.09485236022974,0.48145704498831843,0.9997640808169349,-0.7788895392605504,0.18123677883326195,-2.0215323949668185,0.2868944890938231,-0.2666479039400901,0.06983980831067943,1.917718687485473,0.5985516178541419,0.35704130739266826,0.8662968865387249,1.4230129152654816,1,0.11329583100490266,-0.3327089687166113,-0.5750200280665383,-0.08419447996338345,1.0327003966568535,0.49391262333818137,-0.20888994133007277,-0.37495433824810626,-0.2382098757741359,-0.2768027645848468,0.03332616791825602,1.493847456901094,-0.4780445699549631,-0.4780445699549631
28,Q15058,-0.40756940300463795,-0.42786242150453624,-0.5569525297961572,0.8769227478793783,-0.3262648405940369,-0.8307437172566249,0.20433363412258898,0.6639703109726971,0.9732076190037254,-0.12635829992505204,0.2523923865897754,1.1474084559714706,-1.0470379589761436,0.33175751969358347,-0.14962423882446702,0.8267963004695703,0.25683615956388,-0.47752091484700454,-0.653029068421842,-0.49860591754896133,-0.6309396596522597,0.6881722947236221,1,-0.648620071673032,-0.478470563831049,-0.0038057283290650963,-0.13334464071474803,-0.27175845739787025,-0.43327616529107915,-0.020221441362310345,0.20764127763578022,0.537453979097879,0.5424169393132504,0.5548256752851977,-0.26658775494863707,-0.3466059613663858,-0.3466059613663858
29,P69905,3.119278252767526,-0.9189788801462822,0.4912892571585543,-1.6687299845546686,0.9423777254590321,-0.637657376799141,4.384249130783959,-2.432494430183201,0.7428653055831492,1.245849923593499,-0.22859542118240583,-0.683183053445397,-0.425436869186735,-2.232281942697391,-1.984178172337776,-0.07273359695067591,0.7437195619504351,1.770579776319154,-0.6043789924644779,-0.6141884121609914,0.06532496622452284,1.1081036135017026,0,-0.7381444362516376,-1.0710435764617492,-1.3965138861888997,-0.12842718512489287,-0.271636029252641,0.45217870299776675,-0.14839738939018413,-0.37495433824810626,-0.2958372023654319,-0.3321848990491603,1.1312980651950928,0.33952758014581197,-0.7772578319071137,-0.7772578319071137
30,P48431,0.3986425769759323,-1.1728467943136889,-1.45188379094505,-1.2874624171931568,-2.13131782625358,1.4671204114462033,0.969247149153778,-1.7546961378471668,-0.22614382077314524,-1.2845128409767554,6.14285225258215,0.7405330612062231,0.6831007071747857,0.5929125513020838,-0.1706655893036806,1.3605336929901586,-0.6028180267017959,-1.3438824479735372,-0.2838188558503914,1.3958625628271946,-0.661747670589916,1.7677045800631668,0,0.4085613707498432,1.3920788956353378,1.490781176665956,-0.11373102472146523,0.9273129245410776,-0.3707886094024573,-0.21009143022745486,-0.439687184457427,-4.111262516888092,-3.984828880168294,-0.4302289497412477,-1.9460939597524123,1.9755632814712567,1.9755632814712567
31,P63165,-2.1711732271985587,-0.7323015799802973,0.7046042603456739,2.289003297007919,-0.4585769585018978,0.39251723389813625,1.4380298087423644,0.2266894642539643,2.0211941122765182,-1.0374959512514468,1.8103969629203587,-1.3052473409801155,-1.0891675305940816,1.3042990210278633,-1.5056370685087903,-0.3966236229468102,0.4652260269037097,-0.09384656871810682,-1.5366502154614083,0.1341039541065584,-0.6837727097455093,-1.0569174297841684,0,-0.5435736427187183,-0.6873893287394828,-0.515897603203742,-0.1315587661756478,-0.5433405555658567,0.3520869207477278,-0.21009143022745486,-0.439687184457427,-0.9852110890495211,-1.023981166387484,-0.5223456718402509,-0.7474731456543485,-0.8918404250956927,-0.8918404250956927
32,Q96N66,1.6488853632563651,0.28134304080523964,-1.8055241636178623,-1.3598097314982174,1.5078001290451095,0.218409950862686,-0.5252031736162242,-0.7254335826949364,-1.2865519353259272,2.438881235093291,0.24558278851363877,-2.3049213448640335,0.41661711079071057,-1.3085668936897772,0.14706731143689933,-0.3724714585427095,-0.28295103695695056,-1.0818232190001777,2.9508926206594093,2.1638611756698976,2.828079159164716,1.3957385406975882,1,-0.45692569670084887,0.45317606187901843,1.9180136376989603,-0.138197736664257,-0.4280511249765832,-0.45231704152716184,-0.21009143022745486,-0.439687184457427,0.5310178805358771,0.5353715391789612,0.7836317269504651,1.8204683171847003,-0.40148758890503394,-0.40148758890503394
33,P40238,-0.322196729009081,0.8835415658466814,-0.9075044076204356,-0.4219577724406779,-0.5555724704006473,-0.38289984509624814,0.5123750816383927,-0.9944412816009611,-1.6379727175078482,1.0898244889761037,-1.169712636935653,-1.3724825309031592,1.1055124791402677,1.0350709443120394,0.263981649072905,0.8532400646908487,0.6061693775042328,-0.981964037614466,2.8413541734785075,0.15315017680856047,0.6408227344821441,-0.6148844626493467,0,-0.7889766540629766,-0.15372535461377035,0.31950464903693004,-0.13833422884115815,-0.271636029252641,0.2623988802147152,-0.08148576308589288,-0.37495433824810626,-0.9247519060813586,-0.9604974233811706,1.2159860193828864,0.13885557546288693,0.45323331291262114,0.45323331291262114
34,Q8WVJ2,-0.6213247635849589,-0.1310597301991567,0.5599033186932648,0.7325449765990587,0.6056112992875866,0.7356793434642148,-1.7391523214945521,-0.3796722135858484,-0.07585223724083046,-0.7542839675478882,-0.4513383700045923,-0.8832737956142076,-0.3692145176741829,0.9855045030175802,0.03562658918618131,-0.6194622177826284,1.2120455435034767,0.1548913008769284,2.679353404461016,-0.7903050713027249,0.8151595260211006,-1.2853011294704928,1,1.2290535505492606,-0.8239186791754515,0.9114568080403305,-0.13828408844950182,-0.27175845739787025,0.1540709001165832,1.1535633866244455,1.6964967404501565,1.1886870490912766,1.2489730318759937,0.2888757840638805,-0.06964387331489717,-0.31427789711616083,-0.31427789711616083
35,O43542,1.069709196150511,0.13099868789572733,-0.6125570349513578,-0.6159880984273062,-0.515868175084177,-0.0460395229767103,0.967503949396094,-0.5695286035601702,-0.9963126439869482,2.6403772438398,-1.284228188914528,-1.7030868181284031,-0.039319923007734126,0.9792308952396279,1.02994037284233,-0.1648552747165837,-0.4571549541961832,-0.019155432680665187,-0.3888249524651878,-1.9531953406054434,-1.3496800351982812,1.1708816997915947,0,1.2750558305544737,-0.06712689231304868,-0.7198069172838829,-0.10656145192681951,0.2622844575274923,-0.16226432581516598,-0.21009143022745486,-0.439687184457427,0.27786382551996786,0.25892271400423117,0.2487604373433456,0.4293161514858698,-0.5457558958864402,-0.5457558958864402
36,P18505,-1.0720079256523936,-0.6900172599571076,0.6813662622999738,-1.1997021000629982,0.5854337328249939,-0.4462898763591078,-0.9362651007353572,0.8538978174144601,-0.09060120146130683,-0.01890677742168164,1.630603318733414,0.5163904951223439,-0.6660151900677347,-1.0744932880762734,0.015381969441011754,0.034622356344808536,1.476638516571885,1.1104700871909858,0.6976538126493783,2.5125139296312353,1.7527137637531607,1.215084996505077,1,0.016055251081991077,-1.0944668005150262,1.2698318317687158,-0.13808103668543106,-0.27175845739787025,-0.23142903008791343,-0.21009143022745486,-0.18075579962014415,0.2895261870547603,0.2838913851407521,-0.024618221789181244,1.4359652791293154,-0.4579389112788931,-0.4579389112788931
37,Q96BI3,1.3751316898351884,-0.6395900556640841,-0.8021387638817009,-1.7377699710903927,3.0838733114554167,0.6537285927226045,-0.9050609646446283,1.2161065661086976,-1.945983796084751,1.906991278617069,-0.8942839707064228,-2.2163563427479467,-0.9448786439109129,-1.5605938385133535,-0.004608000999187549,0.29760103654679143,-1.053259742473867,2.151309478194853,1.4606897165890997,0.8349895482819932,2.643690025938728,0.48118487163797247,1,0.22490356235652748,-0.15919131570223224,0.7757457430466581,-0.13777405659475825,-0.6623042406791214,-0.20638600539866364,-0.21009143022745486,-0.37495433824810626,-0.9572991211941122,-0.9922624828621929,0.20864509062281142,3.2047908660964395,-0.5765670393683385,-0.5765670393683385
