,ProteinID,FrequencyA,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyV,FrequencyW,FrequencyY,Aromaticity,Isoelectricity,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank,BetweennessCentrality,DegreeCentrality,ClosenessCentrality,HarmonicCentrality,AvgSP,SSfractionHelix,SSfractionTurn,SSfractionSheet
10,Q9UP83,0.9493371616327219,-0.7561904568467952,0.3862381476683109,-0.5255443079807293,0.14474647374269564,-0.11876485004717198,-0.41101800343793027,0.704645282229083,-0.5650037548853726,0.6607453505461217,-0.060943815390323,-0.2962773553382847,-0.641823104140353,1.2942447685079528,0.029272497172401137,0.022242864631577458,-0.6908165175484516,0.12450754196912818,-0.5899337887708426,-0.16964486827149183,-0.1815314011117434,-0.5390178115524482,0,3.3940190569901456,0.861954961868555,4.904942706140933,-0.13759717957394796,-0.6619414431388086,-0.33893656040272113,-0.0814857630858929,-0.37495433824810626,-0.3767010513201157,-0.4174319537497223,1.5398803003116424,0.5143142818871781,-0.4767430340946012,-0.4767430340946012
11,Q15437,-0.134946103385749,0.06849874413301697,0.10952442479824676,-0.7760326753421101,1.1465534787423648,-0.18009733501258102,-0.10454344682343122,0.2287696602600423,-0.8691725928924219,0.40512683391754833,0.8930184209832379,-0.160294899714291,0.11296757788721781,1.292567748900329,0.03794344411862841,-0.611878987397155,0.1395875285028183,-0.2877730199671074,0.18932779843121386,0.15888284506828038,0.8000027768368246,-0.35953988695338057,0,0.7765061417498904,-0.6046289160014086,0.4251802355593098,-0.13462684264037383,-0.4277581948071081,-0.3881730267636519,-0.1866341676228685,0.07817558521713866,0.7804380184873585,0.8002851820444872,0.8088895378485793,0.5379303026742156,-0.3593585993331771,-0.3593585993331771
12,P49715,2.4335305314125293,-0.6492264931371159,-0.5126400499944388,-0.4685363807985899,-0.5851388798903642,1.4164403129239296,1.6574750735972792,-1.2321477336998328,-0.7029166732142008,-0.6835754829627804,-1.0187452684381673,-1.116079560431848,3.10905855058862,0.0648905303653856,0.11008305845379823,-0.8193679222642122,-1.9359106764703349,-1.5953470375288803,-1.5366502154614083,-0.5077750316466751,-1.0623529506371605,0.18069650355376926,0,-0.2789283248206217,1.6800292496585647,0.8898390363325218,-0.13133376229375998,1.083435090095561,-0.33608061525583344,-0.21009143022745486,-0.3102214920387857,0.05643189940179771,0.03019793463092421,-0.48074457153747385,-1.7431659852392316,1.7957762558757402,1.7957762558757402
13,Q9UBX5,-1.5139295660082774,4.597331274486359,0.9197372891281387,-0.580943914228717,-0.3479588729133456,0.20147138664917508,-1.2811108969601508,0.9247252365437196,-2.043229450690071,-1.4854412644456623,0.1495593489757367,1.7032712395184297,0.5511890628729404,0.7908872938761186,0.19984299131552682,-0.7555003958749913,0.6820356868633316,-1.079628777548768,-1.2411535331722026,2.6061955540777015,0.6482592046590774,-1.5501290365535711,0,-0.5517123815069532,1.0289349486029995,-0.45453314786090876,0.018439004697258874,-0.271636029252641,-0.47852241244018945,0.6540700914112527,0.8549697397289868,0.8995320109039362,0.9456615319703593,-4.144612905346241,-0.4326772327387514,0.4801045066509067,0.4801045066509067
14,O75792,0.46444468310859854,-0.0684619337256311,0.9924076433322488,0.2503885222950018,0.04812046632111569,-0.37727669017927795,-1.3888765257270301,-0.9952900243603053,-0.23086160405001577,0.3285301574955313,-0.7146236808977958,-0.7882474230791873,-0.2826169519348822,-0.16274756405121418,0.19609397646394844,-0.09424108717132613,0.052199999101032526,1.5041829157389923,0.6771041936617374,0.4605878790903555,0.4590508053150329,-1.1907029395180584,0,2.5762515374000077,-0.8038943958276273,0.2751460399937041,-0.13781181733331901,-0.34969711202987447,0.10931612000552361,-0.10785542693108605,0.01344273900781794,0.9459793530556906,0.9655611995878486,-4.144612905346241,0.49978396908142053,-0.5959089507180048,-0.5959089507180048
15,O15269,0.6785191854830789,0.0017205335068902815,-0.7799500862631303,0.8841439361848922,0.2897906395601881,-0.1510485354466505,-0.32694533197768166,1.428663072352623,0.17212576724974668,0.7452680879082391,-0.6935562837202754,-0.41973729333687787,-0.5197533092791307,-0.35070321533195864,-0.44976872398036516,-0.881969967895537,-1.0308981382299163,0.3845276116515499,-0.6970148222337289,0.3094373482343234,0.0968219592855043,-0.8147397935347713,0,1.7179399414968368,0.7369595659252712,-1.3021284513557208,-0.13831600627390617,-0.271636029252641,-0.24509259517594184,0.7223146021138553,2.796955126008608,1.300925640345366,1.4410180160334098,-0.1835938550890758,1.0152567996958086,-0.878699233088793,-0.878699233088793
16,Q9Y6D5,-0.07349202045059781,0.23080891591465794,0.23562630987042174,0.17744648928644824,0.6622538219960229,-0.753286242004578,0.06199224333543351,0.8777053532562276,0.09894112086290589,0.1934529472344887,0.4692936628266634,0.0964534288281576,-0.9566953144921457,0.6770304470733702,-0.3809047293379043,-0.05659996703165536,0.18887569730139575,0.03484628192094528,0.09495499498251911,-0.551194229356122,0.15189697822803316,-0.6780544221370535,0,-0.039291577447470444,-1.0141876060724624,-0.637535753257339,0.06538278198080856,-0.5058192775843415,-0.021984160661113666,-0.005562383963355444,0.01344273900781794,-0.01620242742300312,-0.04345082821234022,0.41516483855444986,0.47610783510982246,-0.9276869292436951,-0.9276869292436951
17,O95436,-0.23546893320407125,1.365676767851903,-0.9067109465351623,-1.408397387103757,1.3554313922975,-0.28896897237029834,-1.5167679209258695,2.0048741727949895,-0.16741456713258762,0.9886883755601836,-0.480879608756597,0.13176624034736917,-0.27884033587347384,-0.6566532476945034,-1.4648029142266,-0.27128825304566767,1.5833354384983735,1.0838678690458494,1.149371800941342,-1.1930194931727112,0.5792853626286955,0.9932063919024741,0,-0.39661227357895756,0.26090755055764847,-1.9934694807191824,-0.1268745044375208,-0.271636029252641,-0.45162067902744796,-0.21009143022745486,-0.439687184457427,-0.7591040730962225,-0.7994777942423931,0.9946087356288281,1.7730591354579155,-0.40035368235340973,-0.40035368235340973
18,P61916,-1.0743162562055066,1.2158845553329467,-0.6631289027746307,-1.2134512453285216,0.2587556865862494,-0.7388475935031155,-1.0818524809616046,0.7690925367616772,0.8243880733467551,-0.3703884057428356,-1.0983582852146463,0.17672126632113852,0.8211053446873201,1.5054107052075774,-2.7934957092123938,1.0586173621395754,-0.9131665132369312,2.60646608455015,0.21676056156593074,-0.14622869460337592,0.14851122020027946,0.3685605145860684,0,0.18307917331102552,-0.3063361765519441,-0.36902855678292873,-0.10728932871795739,-0.4277581948071081,0.5645427674158457,-0.1733375580667657,-0.3102214920387857,-0.7922981369456313,-0.8288921824276034,0.07938452896775837,1.0003388111541878,0.5876468805412582,0.5876468805412582
19,Q6P2Q9,-0.8133137654252446,-0.7356242740784101,0.38559929295535084,-0.4174446273881598,0.541050493483935,-0.801459577492981,0.640680497439134,0.8341450057069763,0.24007106764300265,0.3269932069282028,0.2756208442670461,0.9796866981324206,-0.1513168697656597,0.11646250122036722,0.39757707736767844,-1.3119426812400437,0.23376430512754603,-0.35996381811719225,1.921736651176455,1.4286324216435526,1.5952287526923081,1.2597585410559367,0,1.7087289187690105,0.3464114548152775,-0.22809602032459003,-0.10681903282578575,-2.235670191343977,0.007705751838956163,-0.21009143022745486,-0.439687184457427,-4.111262516888092,-3.984828880168294,-0.07810535074989397,1.0469401661411089,-0.8790001612544127,-0.8790001612544127
20,Q9Y6M1,0.38972409231518046,-1.160810318917438,-1.3365376915349654,0.5081933122524365,-0.19501413420810562,0.25190858819260425,0.6842878271623353,2.0512714018393976,0.3762961246196253,-0.9389594196247117,-0.9019311176720445,0.07726197918782113,0.05368471870873023,0.8761859274188102,-0.3684321374583703,-0.6295944748005434,0.16292314209857475,0.14008867405039388,-1.0946384836899088,-0.4182614873721522,-0.654975560445935,0.9577026801804751,0,0.7084913864076894,1.8194780051146282,0.5218093639646784,-0.13490661780182403,-0.34969711202987447,-0.4928507635146868,-0.1049637293621034,0.07817558521713866,0.9185970154160962,0.95118800002868,0.0036110962734173346,0.022187060867881386,-0.10929747544471312,-0.10929747544471312
21,Q13351,2.145412704257903,0.06426537690638696,-0.3527567474160964,-0.7115269232806619,-0.40968498697104605,1.8506742109682377,1.0850447308472038,-2.1357236309145233,-1.170924351115856,-0.16899350975813204,-1.3406146388566316,-2.572087563379894,2.2093236901314435,-0.5925273716413693,0.22805611167495263,-0.4063967601528135,0.7546249984299235,-2.2577528612935613,1.0232326454749148,0.19376433007228186,0.1750713950852531,-0.2071795876430804,0,1.756526187992364,1.5058912686828874,1.7223126744186352,-0.1232548807717734,-0.6619414431388086,0.16962106193676527,-0.20995015077334025,-0.37495433824810626,0.13640779076441686,0.12202591275446917,-0.2771963307703213,-1.4714202087930865,1.3686282436582742,1.3686282436582742
22,Q9UHD8,0.04177141405144754,-0.8216698604476725,-0.4596105193044141,0.8497764639868439,-0.5081096985333585,-0.5722639050475987,-0.3904070154289241,0.775770097746962,0.5767656589054961,-1.350407171036396,0.2647333305434556,-0.1131520727832502,0.6794534331283354,-0.3060307828555814,1.12185753462582,0.1038039934270197,0.607299251177592,0.22171994050462338,-1.084832762677913,-1.1174933584226914,-1.165962324248443,1.3256716129283452,0,-1.36550565554442,-0.8055480067883383,-0.27306987094535334,-0.1202766796123583,-0.6619414431388086,0.5207968057967338,-0.21009143022745486,-0.439687184457427,-0.2687438899432428,-0.3011893457615177,0.0036110962734173346,-0.8191667424399423,0.08370444555464122,0.08370444555464122
23,P13569,-0.6726971537784829,-0.584645619222772,-0.7010865785313167,-0.3040523063880997,1.5241774837231767,-0.3807010787664652,-0.7332170925708184,1.886523303227648,0.12079176079542106,1.1221749298115127,0.19882354839083435,-0.06480351608233703,-1.0653716660139536,-0.06096294681391489,-0.22228257100881443,0.1513221356317509,0.23224353825520852,-0.012359212194375548,0.5206456050169531,-0.09937773345659659,1.0001063132265096,1.23185716937154,0,-0.9705435145991865,0.06058175187305108,-0.8626519527639148,-0.1344398537146727,-0.23109622445691663,1.033122946546092,-0.15240441411925604,0.4665726624730628,1.0086926625069461,1.0648430368647819,-0.651606233495304,1.6310146373112568,-0.7305166240631362,-0.7305166240631362
24,Q9H2D6,0.3641538452976891,0.029331793641789877,0.013849855541224242,0.15180434680101856,-1.705656723912558,-0.44229597684624433,-0.32694533197768166,-1.5694121649104875,-1.3920516058879477,-1.1200205395317269,-1.7200847180441674,-0.13680982995982946,1.757761754256809,1.5466046645408884,3.0184784687659905,1.6361797327802183,1.1320280322662053,-2.288782719155327,0.31054764963948633,-1.5352160691515375,-1.6220492385051455,1.1969020801264814,0,-0.9050071197831079,-0.57483613445216,-0.5324683800394912,-0.10270217265822844,-0.34969711202987447,0.6585597153656413,-0.1854564540010739,-0.18075579962014415,0.23567111764013324,0.23164456808243006,0.15070070091537416,-2.541505731543466,1.4479101611680858,1.4479101611680858
25,Q9Y250,-0.49419715625995664,-0.6118887626118139,-0.5093813141529584,1.317281025543644,-0.9028310686776666,0.14936147227214283,0.21834922937247814,-1.1707205957086537,0.7995444329443139,1.2092218391103178,-0.5232772000828091,-1.2805456830299111,-0.39021249006024233,2.1327536837540055,0.3009881131017083,1.2483170775419052,-1.58122434737288,-1.5931722605635001,-1.0924135924226026,-0.8471851049151667,-1.2688166164827994,-0.2275569939294374,0,0.23138096878773634,-1.0066502411300355,0.96714898003439,-0.13654607671570693,-0.271636029252641,0.6715471939652349,0.07597659911542246,0.01344273900781794,-0.7231527949313246,-0.7524708227118192,0.5949410220057312,-0.9238551216979524,0.12991124791886607,0.12991124791886607
26,O96017,-0.4788817523695135,0.18452436441842737,0.03139239569159729,0.7745627361159432,0.18288570798287715,-0.43264136552913074,-0.4114376858095652,0.13951916347867568,0.5135268756481446,-0.05920784443795166,-1.1373884755236325,-0.039084935713776664,-0.4733256303949525,-0.3310211395097933,-0.49126377000926447,0.873160277744275,0.17391050589719043,-0.014524490544519753,-0.07386000921208112,0.4347922489738046,0.2896595781604278,-0.8599619605625713,0,0.07617864496214273,0.40206926756744205,0.935384637531895,-0.12374698667434697,0.38088534510045086,-0.493067780328299,-0.21009143022745486,-0.439687184457427,-1.5847638888287847,-1.6080657459291299,-0.6144623939392557,0.14655375953063612,-0.09357244570700397,-0.09357244570700397
27,P24386,-0.6487209035674525,0.9211797243696708,0.5137848878023307,1.0804064601392231,0.26455701356611355,-0.8586504738546987,-0.8840678410026679,0.6933701293420176,-0.4763354276957642,-0.44455048595993446,0.14390113311642205,0.5243170808036567,-0.5390567010357216,-0.2837658020036281,-0.6849812879163465,0.8037378000810762,0.5948469935931989,0.013448385660401763,-0.7257312956110923,0.749272780220509,0.28228943468545487,-1.4863320799493611,0,-0.07602136538395943,-1.3396712029535216,-1.223197824349945,-0.11875225474219657,0.2622844575274918,-0.30558727600944685,-0.21009143022745486,-0.439687184457427,-0.45508602588505076,-0.4886176911776528,0.6142558185748779,0.1637398894603722,-0.25016055329350606,-0.25016055329350606
28,Q8WU17,-0.18985194120874116,0.19466668866643122,-0.07505857167559511,-1.1176578028689197,1.94036947594863,-0.8312472850707772,0.2434722307641804,1.693245401216147,-1.4266362240944872,1.415293003943639,0.5976855002817436,0.021745068776740345,-1.0750238038556923,-0.9214581021779537,-0.3058624752033928,-0.27822082279375954,0.31267561555862644,0.915488648533235,0.8558048507837258,1.8787817992603364,2.2870144439918563,-0.6441182032063127,0,-0.13058275233527641,-0.577626053343961,0.5823802054009544,-0.11571148056613911,-0.34969711202987447,1.460677442986617,-0.21009143022745486,-0.439687184457427,-0.5391854280510525,-0.5738576540224705,0.6335706151440231,2.5805656111347797,-1.1556037533582069,-1.1556037533582069
29,Q9NSU2,1.8779686832003328,0.2848678508138242,-0.5472781287986552,-1.3985865514248743,-0.7606982011794208,0.18727154178424718,-0.21687815093511842,-1.2350148038347455,-1.3704835410382155,2.0302161554136506,-0.8027772448129309,-1.8303699752132447,1.5727358940296385,-0.6424967153607786,0.03562658918618131,0.1391905264336964,1.658369633305704,-0.7687309354869862,-0.27184912948468093,-0.7903050713027249,-0.9022034980291247,0.7269677413072633,0,-0.9677570501059047,-1.072278378846913,-1.2796194331190907,-0.13655341372934746,-0.34969711202987447,-0.3613963377804144,-0.21009143022745486,-0.439687184457427,-4.110467492837864,-3.983724463078128,0.11058535419483997,-0.12917496592905772,0.5677858426912895,0.5677858426912895
30,Q96T60,0.49917875362214525,-0.2508085539073085,-0.4899002034967706,-0.05763634190953265,0.7113844595924544,0.7714679524030231,-1.0636248968624191,-1.0921840833901122,-0.22146719770633264,0.2509735362747302,-1.0773177861699246,-0.9223574191485253,0.7655571027285616,-0.669925185450753,0.6925470141609227,-1.0145635189931788,1.0098718675086102,0.8023132600325922,0.7501878325041907,-0.9503086899727576,0.19596559353466164,1.1153140803414905,0,-0.25712620831549265,1.6995947920795835,-0.38233477484904677,-0.1339873862048328,-0.7400025259160431,-0.4463712955732968,-0.12011327806724784,-0.05129010720150284,0.5863795010577877,0.5919482927641961,0.04669795015843455,0.08483988333451771,0.12997071195384838,0.12997071195384838
32,Q99497,2.25589024867079,-0.3423245332533692,-0.11495013501609609,0.34651368207371513,-1.4474675268109856,0.9445966012470597,-0.8306204355733662,0.4095962929718643,1.0352017176583006,-0.006928956190245816,0.35938834648448503,-0.41724234216071343,-0.4822380866093261,-1.4301774929771152,-1.0964058926959872,-1.2576938914884273,-0.731471524788763,2.2914396698626587,-1.5366502154614083,-1.0725887041563533,-1.831131238754705,-0.424825961709286,0,-0.9772964627027799,-0.498723763258091,-1.2704973726553341,-0.08142674245660536,0.9273129245410806,-0.4791881565338224,0.1385852839216513,-0.3102214920387857,0.15089511929798874,0.13186574311495644,-0.5862330758766564,0.052568105173432224,-0.4449540067172649,-0.4449540067172649
34,Q13216,-1.2159200944921456,0.7648650844575925,1.1392164397041888,-0.6901087796308215,-0.4156705495463378,0.3606570386790251,0.7902830427178407,-0.8047515614671181,-0.558396632292583,-0.27933364813548656,-0.8879745477967703,0.7896902893088386,-1.0688397501735392,-0.7676573028567576,-0.20400290816784006,1.0626011898485186,1.4340805073697356,1.2940253923924212,0.8034447230712907,1.067794864270734,0.5182572161134268,-0.6942779725265762,0,0.8552934100065573,-0.6252275944151904,0.14913892406991225,-0.11833058264596703,-1.3644911881339148,-0.23486553260953746,-0.21009143022745486,-0.439687184457427,-0.45780737444303815,-0.49639418992681617,-0.1642790585199284,0.2391360868605717,0.3010877826417646,0.3010877826417646
35,P35611,0.20540716853740545,-0.7586193911034097,0.06475134434681055,0.7475134157774533,-0.6420498863491784,-0.04563434956694703,-0.4023601326396462,-0.6832782130554702,0.4620257888416107,-0.5564460409627335,-0.16427432301053527,0.2488723837979385,0.8923359608471143,-0.32023445096596703,-0.5131542955809693,0.19168888458163907,0.01054351613900002,0.23810502746385334,-0.8181562471272747,0.028609514542744574,-0.615229465933894,-0.8954656722845703,0,-0.688793613536927,-0.4309014711362764,-0.09962734575645504,0.006097130893124559,-0.271636029252641,-0.0730425164853763,0.20144194800447393,1.3080996631942323,0.960717941861939,1.0149339026472728,0.275504001823702,-0.7000111009416389,0.6128664408813583,0.6128664408813583
36,O14773,-0.12786792899483668,-0.33496028501191455,-0.9559323113720499,-0.8897958773537545,0.7196726607830569,0.9067280290326031,0.8781858616342788,-1.0967622714854566,-1.8285484712627964,0.6552764854610608,-1.5799378116626317,-0.5325285852298398,0.5521292340005727,0.5960950937666283,-0.28884668074567793,0.9418621983783825,0.16084528936892376,0.6844565902166638,0.8147265814402628,0.332045001129461,0.8306460623767931,-0.6293053963289225,0,-0.13660569922575747,-0.560584214139688,1.3063946052125266,-0.13697254434857906,0.18422337475025696,-0.4707994081738951,-0.20275950532100878,-0.2454886458294649,-0.19316461946361357,-0.2173798660049329,0.2665894803302501,0.5214374902963951,1.0928461647767904,1.0928461647767904
37,Q13286,0.6886870142181462,0.11203949523308772,-1.6797376915301165,-1.0700156416516438,1.498807540460463,0.49528140300176327,0.27108370647708363,-0.2250075260339931,-1.9421312445871064,2.831814675660154,-1.3002477981945975,-0.910302796173541,-0.39384605511334875,-0.8167779213870767,-0.8699272693694495,1.2933357590732975,-0.4978444626338249,0.035959122495820665,1.4857816033870874,0.3313373431439272,1.4925738835934226,-0.680248912044815,0,-0.5477368981210728,-0.34130690643799283,0.9114568080403305,-0.13580778490021905,-0.062466966241943055,-0.3633269496897237,-0.19757298479329485,-0.3102214920387857,0.8533917958607904,0.8654571851437806,-0.11227768314145929,1.9378315557059964,0.4262797267465324,0.4262797267465324
38,O75503,-0.22008565098726146,-0.10201450806137866,-0.5126400499944388,-0.2486299398523148,3.20974123174193,0.16582542663475155,-0.47881136017104314,0.11824229984395644,0.09194355185469666,-0.5725631621641615,0.2142358118949989,0.3376337096510312,0.17564059473433782,-0.8870505917403951,-0.6692279865472592,-1.5956801810107135,0.6086353215362197,-0.7852426179247771,3.270536034964105,1.929434651100566,3.804123964097341,0.029355074557786905,0,-1.0464457577136264,0.47402384973974115,-0.4961243829512035,-0.1360034450372431,-0.271636029252641,-0.44672954226361555,-0.21009143022745486,-0.439687184457427,-0.07393663976303523,-0.104698724239302,0.3735637382516748,1.2330560695324038,-0.47360784639236675,-0.47360784639236675
39,Q5S007,-0.9132464858179355,0.2749922454078966,-0.04157617917650453,0.08862665369231859,0.13395426687469203,-0.7135756227482207,0.6405832872818567,0.9685670446173201,0.42509374172754394,1.8069312407077014,0.49686513155585593,0.9884311196677832,-0.8352552927293405,-0.2722003471300595,-0.8445190027635637,0.0725419671871501,-1.0354708960427617,0.13296121216231152,-0.17458240568512548,-0.5930339694998039,-0.2589307814927026,-0.40915103379670364,0,-0.7369702131065767,-1.1936515443508653,-1.0034297988698628,-0.1305451094409161,4.208896927999093,0.0022694491349555977,-0.18131822748134127,0.07817558521713866,-0.10570277315960104,-0.12075213583043935,-0.6709210300644515,1.1131096034506531,-0.5586168832124078,-0.5586168832124078
